,DataSet,Target,Selected,Model,subjects,avg_train_accuracy,avg_test_accuracy,med_train_accuracy,med_test_accuracy,std_train_accuracy,std_test_accuracy,all_train_accuracy,all_test_accuracy,Confusion Matrix,estimator
0,AutoDataset,class5,100,GaussianNB,931,0.3651970123403334,0.3651716405037088,0.363758389261745,0.3709677419354839,0.007367719117614916,0.029474206177168602,"[0.3588709677419355, 0.363758389261745, 0.3691275167785235, 0.35838926174496644, 0.37583892617449666]","[0.39037433155080214, 0.3709677419354839, 0.34946236559139787, 0.3924731182795699, 0.3225806451612903]","[[[55, 0, 0, 13, 0], [6, 0, 0, 28, 0], [13, 0, 0, 16, 0], [0, 0, 0, 18, 0], [0, 0, 0, 38, 0]], [[51, 0, 0, 16, 0], [27, 0, 0, 6, 0], [22, 0, 0, 8, 0], [0, 0, 0, 18, 0], [16, 0, 0, 22, 0]], [[55, 0, 0, 12, 0], [25, 0, 0, 8, 0], [22, 0, 0, 8, 0], [8, 0, 0, 10, 0], [19, 0, 0, 19, 0]], [[61, 0, 0, 6, 0], [18, 0, 0, 15, 0], [21, 0, 0, 9, 0], [6, 0, 0, 12, 0], [17, 0, 0, 21, 0]], [[49, 0, 0, 19, 0], [25, 0, 0, 8, 0], [24, 0, 0, 5, 0], [7, 0, 0, 11, 0], [23, 0, 0, 15, 0]]]",GaussianNB()
1,AutoDataset,class5,100,MLPClassifier,931,0.4146023670347117,0.4145190040825715,0.41879194630872485,0.3978494623655914,0.014433110995319139,0.05760987623474797,"[0.39381720430107525, 0.42013422818791946, 0.41879194630872485, 0.4080536912751678, 0.43221476510067114]","[0.49732620320855614, 0.3924731182795699, 0.3978494623655914, 0.44086021505376344, 0.34408602150537637]","[[[55, 0, 0, 0, 13], [6, 0, 0, 0, 28], [13, 0, 0, 0, 16], [0, 0, 0, 0, 18], [0, 0, 0, 0, 38]], [[51, 0, 0, 0, 16], [27, 0, 0, 0, 6], [22, 0, 0, 0, 8], [0, 0, 0, 0, 18], [16, 0, 0, 0, 22]], [[55, 0, 0, 0, 12], [25, 0, 0, 0, 8], [22, 0, 0, 0, 8], [8, 0, 0, 0, 10], [19, 0, 0, 0, 19]], [[61, 0, 0, 0, 6], [18, 0, 0, 0, 15], [21, 0, 0, 0, 9], [6, 0, 0, 0, 12], [17, 0, 0, 0, 21]], [[49, 0, 0, 0, 19], [25, 0, 0, 0, 8], [24, 0, 0, 0, 5], [7, 0, 0, 0, 11], [23, 0, 0, 0, 15]]]","MLPClassifier(activation='logistic', hidden_layer_sizes=100, max_iter=300)"
2,AutoDataset,class5,100,LogisticRegression,931,0.4146023670347117,0.4145190040825715,0.41879194630872485,0.3978494623655914,0.014433110995319139,0.05760987623474797,"[0.39381720430107525, 0.42013422818791946, 0.41879194630872485, 0.4080536912751678, 0.43221476510067114]","[0.49732620320855614, 0.3924731182795699, 0.3978494623655914, 0.44086021505376344, 0.34408602150537637]","[[[55, 0, 0, 0, 13], [6, 0, 0, 0, 28], [13, 0, 0, 0, 16], [0, 0, 0, 0, 18], [0, 0, 0, 0, 38]], [[51, 0, 0, 0, 16], [27, 0, 0, 0, 6], [22, 0, 0, 0, 8], [0, 0, 0, 0, 18], [16, 0, 0, 0, 22]], [[55, 0, 0, 0, 12], [25, 0, 0, 0, 8], [22, 0, 0, 0, 8], [8, 0, 0, 0, 10], [19, 0, 0, 0, 19]], [[61, 0, 0, 0, 6], [18, 0, 0, 0, 15], [21, 0, 0, 0, 9], [6, 0, 0, 0, 12], [17, 0, 0, 0, 21]], [[49, 0, 0, 0, 19], [25, 0, 0, 0, 8], [24, 0, 0, 0, 5], [7, 0, 0, 0, 11], [23, 0, 0, 0, 15]]]","LogisticRegression(C=0.01, l1_ratio=0.2, max_iter=400, penalty='elasticnet',
                   solver='saga')"
3,AutoDataset,class5,100,KNeighborsClassifier,931,0.6522591470015155,0.46195158415272264,0.6510067114093959,0.46774193548387094,0.008938933677347402,0.04755097072452759,"[0.6653225806451613, 0.640268456375839, 0.6536912751677852, 0.6510067114093959, 0.6510067114093959]","[0.3850267379679144, 0.5161290322580645, 0.4731182795698925, 0.46774193548387094, 0.46774193548387094]","[[[47, 16, 5, 0, 0], [4, 3, 2, 24, 1], [5, 6, 5, 9, 4], [1, 0, 0, 17, 0], [2, 0, 0, 36, 0]], [[58, 4, 2, 1, 2], [16, 8, 5, 1, 3], [17, 2, 7, 1, 3], [0, 8, 0, 6, 4], [3, 3, 6, 9, 17]], [[47, 10, 8, 1, 1], [15, 11, 3, 1, 3], [6, 7, 11, 3, 3], [1, 5, 1, 3, 8], [5, 8, 5, 4, 16]], [[55, 9, 3, 0, 0], [16, 5, 3, 1, 8], [9, 4, 6, 1, 10], [1, 1, 1, 0, 15], [3, 1, 9, 4, 21]], [[58, 7, 1, 0, 2], [12, 10, 10, 0, 1], [13, 6, 6, 1, 3], [1, 4, 6, 1, 6], [5, 6, 13, 2, 12]]]",KNeighborsClassifier()
4,AutoDataset,class5,100,ExtraTreeClassifier,931,1.0,0.3469553217181301,1.0,0.3387096774193548,0.0,0.03556239325488276,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.3315508021390374, 0.3924731182795699, 0.3010752688172043, 0.3387096774193548, 0.3709677419354839]","[[[38, 12, 11, 0, 7], [6, 0, 1, 25, 2], [2, 1, 4, 12, 10], [1, 0, 0, 17, 0], [1, 0, 2, 32, 3]], [[30, 16, 12, 3, 6], [8, 6, 10, 1, 8], [6, 7, 13, 1, 3], [1, 2, 3, 9, 3], [2, 6, 9, 6, 15]], [[31, 13, 14, 4, 5], [17, 3, 6, 0, 7], [7, 1, 8, 2, 12], [3, 2, 4, 7, 2], [6, 11, 8, 6, 7]], [[37, 16, 9, 1, 4], [16, 9, 6, 1, 1], [8, 6, 4, 3, 9], [0, 3, 2, 1, 12], [6, 5, 12, 3, 12]], [[44, 7, 11, 2, 4], [15, 7, 6, 1, 4], [5, 8, 7, 3, 6], [1, 4, 4, 2, 7], [8, 3, 13, 5, 9]]]",ExtraTreeClassifier()
5,AutoDataset,class5,100,RandomForestClassifier,931,1.0,0.47909263412109715,1.0,0.46236559139784944,0.0,0.03650982459827772,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.44385026737967914, 0.489247311827957, 0.46236559139784944, 0.5376344086021505, 0.46236559139784944]","[[[62, 4, 2, 0, 0], [5, 1, 1, 24, 3], [5, 2, 2, 9, 11], [1, 0, 0, 17, 0], [1, 0, 0, 36, 1]], [[60, 2, 1, 0, 4], [20, 1, 7, 0, 5], [19, 1, 5, 0, 5], [1, 5, 0, 2, 10], [4, 2, 9, 0, 23]], [[52, 4, 11, 0, 0], [25, 0, 5, 0, 3], [10, 1, 9, 0, 10], [3, 3, 3, 4, 5], [8, 3, 6, 0, 21]], [[60, 2, 4, 0, 1], [23, 3, 2, 0, 5], [9, 3, 9, 0, 9], [1, 1, 0, 0, 16], [2, 0, 8, 0, 28]], [[62, 2, 3, 0, 1], [19, 0, 7, 0, 7], [15, 0, 7, 0, 7], [4, 1, 6, 0, 7], [7, 3, 11, 0, 17]]]",RandomForestClassifier()
6,AutoDataset,class5,100,LinearSVC,931,0.3233271992494768,0.3564544879535392,0.3610738255033557,0.3655913978494624,0.10030815676705701,0.11934212711634515,"[0.39381720430107525, 0.14630872483221477, 0.36644295302013424, 0.348993288590604, 0.3610738255033557]","[0.49732620320855614, 0.17204301075268819, 0.3387096774193548, 0.40860215053763443, 0.3655913978494624]","[[[55, 0, 0, 0, 13], [6, 0, 0, 0, 28], [13, 0, 0, 0, 16], [0, 0, 0, 0, 18], [0, 0, 0, 0, 38]], [[16, 0, 0, 0, 51], [6, 0, 0, 0, 27], [8, 0, 0, 0, 22], [18, 0, 0, 0, 0], [22, 0, 0, 0, 16]], [[55, 12, 0, 0, 0], [25, 8, 0, 0, 0], [22, 8, 0, 0, 0], [8, 10, 0, 0, 0], [19, 19, 0, 0, 0]], [[61, 6, 0, 0, 0], [18, 15, 0, 0, 0], [21, 9, 0, 0, 0], [6, 12, 0, 0, 0], [17, 21, 0, 0, 0]], [[68, 0, 0, 0, 0], [33, 0, 0, 0, 0], [29, 0, 0, 0, 0], [18, 0, 0, 0, 0], [38, 0, 0, 0, 0]]]",LinearSVC()
7,AutoDataset,class5,100,AdaBoostClassifier,931,0.5652540232373531,0.4446265309642919,0.571236559139785,0.44086021505376344,0.011286965333174581,0.045687254371358066,"[0.571236559139785, 0.5731543624161074, 0.5758389261744966, 0.553020134228188, 0.553020134228188]","[0.49732620320855614, 0.44086021505376344, 0.3763440860215054, 0.4731182795698925, 0.43548387096774194]","[[[52, 10, 6, 0, 0], [3, 2, 3, 0, 26], [5, 5, 3, 2, 14], [1, 0, 0, 0, 17], [2, 0, 0, 0, 36]], [[47, 10, 7, 0, 3], [12, 5, 10, 0, 6], [9, 10, 7, 1, 3], [1, 4, 5, 2, 6], [4, 3, 8, 2, 21]], [[39, 10, 13, 0, 5], [16, 4, 5, 0, 8], [5, 7, 11, 0, 7], [2, 3, 2, 4, 7], [4, 7, 13, 2, 12]], [[48, 5, 12, 0, 2], [14, 1, 9, 0, 9], [4, 2, 11, 1, 12], [1, 1, 2, 0, 14], [1, 3, 6, 0, 28]], [[56, 6, 2, 0, 4], [15, 2, 9, 0, 7], [12, 2, 8, 1, 6], [2, 4, 5, 2, 5], [7, 4, 12, 2, 13]]]",AdaBoostClassifier(n_estimators=100)
8,AutoDataset,class5,100,GradientBoostingClassifier,931,0.9959720718770295,0.4737680409407165,0.9959731543624161,0.489247311827957,0.001643954629451347,0.063962893380372,"[0.9959677419354839, 0.9932885906040269, 0.9973154362416108, 0.9959731543624161, 0.9973154362416108]","[0.39572192513368987, 0.521505376344086, 0.41935483870967744, 0.543010752688172, 0.489247311827957]","[[[52, 12, 4, 0, 0], [4, 2, 3, 24, 1], [6, 3, 3, 8, 9], [1, 0, 0, 17, 0], [5, 0, 0, 33, 0]], [[54, 6, 2, 2, 3], [13, 5, 9, 0, 6], [15, 2, 9, 0, 4], [0, 8, 3, 1, 6], [3, 3, 4, 0, 28]], [[45, 9, 13, 0, 0], [19, 5, 8, 0, 1], [7, 5, 9, 0, 9], [2, 1, 4, 2, 9], [6, 4, 11, 0, 17]], [[54, 10, 2, 0, 1], [17, 5, 5, 1, 5], [5, 7, 12, 0, 6], [0, 0, 3, 1, 14], [2, 2, 4, 1, 29]], [[60, 5, 2, 0, 1], [15, 4, 9, 0, 5], [12, 0, 10, 0, 7], [4, 0, 6, 0, 8], [8, 3, 10, 0, 17]]]",GradientBoostingClassifier()
9,AutoDataset,class5,100,VotingClassifier,931,0.49164934690048356,0.41882007935138865,0.42013422818791946,0.3978494623655914,0.16919843675904286,0.06078349208272226,"[0.39381720430107525, 0.42013422818791946, 0.41879194630872485, 0.7932885906040269, 0.43221476510067114]","[0.49732620320855614, 0.3924731182795699, 0.3978494623655914, 0.46236559139784944, 0.34408602150537637]","[[[55, 0, 0, 0, 13], [6, 0, 0, 0, 28], [13, 0, 0, 0, 16], [0, 0, 0, 0, 18], [0, 0, 0, 0, 38]], [[51, 0, 0, 0, 16], [27, 0, 0, 0, 6], [22, 0, 0, 0, 8], [0, 0, 0, 0, 18], [16, 0, 0, 0, 22]], [[55, 0, 0, 0, 12], [25, 0, 0, 0, 8], [22, 0, 0, 0, 8], [8, 0, 0, 0, 10], [19, 0, 0, 0, 19]], [[63, 3, 1, 0, 0], [24, 4, 1, 0, 4], [22, 3, 0, 0, 5], [5, 1, 0, 0, 12], [17, 1, 1, 0, 19]], [[49, 0, 0, 0, 19], [25, 0, 0, 0, 8], [24, 0, 0, 0, 5], [7, 0, 0, 0, 11], [23, 0, 0, 0, 15]]]","VotingClassifier(estimators=[('mlp',
                              MLPClassifier(activation='logistic',
                                            hidden_layer_sizes=100,
                                            max_iter=300)),
                             ('svc', LinearSVC()),
                             ('rfc', RandomForestClassifier())])"
