,DataSet,Target,Selected,Model,subjects,avg_train_accuracy,avg_test_accuracy,med_train_accuracy,med_test_accuracy,std_train_accuracy,std_test_accuracy,all_train_accuracy,all_test_accuracy,Confusion Matrix,estimator
0,AutoDataset,class5,100,GaussianNB,931,0.6227271415169228,0.5264447127824737,0.6241610738255033,0.5376344086021505,0.02293356212529079,0.07332427166467964,"[0.6586021505376344, 0.6040268456375839, 0.6013422818791946, 0.625503355704698, 0.6241610738255033]","[0.40641711229946526, 0.543010752688172, 0.5376344086021505, 0.6075268817204301, 0.5376344086021505]","[[[46, 17, 5, 0, 0], [8, 4, 2, 20, 0], [2, 8, 8, 10, 1], [0, 0, 0, 18, 0], [1, 1, 0, 36, 0]], [[43, 12, 10, 0, 2], [21, 3, 9, 0, 0], [16, 0, 13, 1, 0], [0, 1, 1, 15, 1], [0, 0, 4, 7, 27]], [[41, 7, 19, 0, 0], [20, 4, 9, 0, 0], [8, 3, 18, 1, 0], [0, 1, 2, 8, 7], [0, 1, 4, 4, 29]], [[56, 6, 5, 0, 0], [15, 2, 14, 0, 2], [5, 1, 20, 1, 3], [0, 0, 2, 0, 16], [0, 0, 1, 2, 35]], [[47, 13, 8, 0, 0], [18, 8, 5, 0, 2], [11, 5, 10, 0, 3], [2, 0, 2, 2, 12], [1, 0, 4, 0, 33]]]",GaussianNB()
1,AutoDataset,class5,100,MLPClassifier,931,0.8474778090495778,0.5844517279052382,0.8429530201342282,0.6182795698924731,0.010687612356140177,0.0806424876029558,"[0.8548387096774194, 0.8429530201342282, 0.8348993288590604, 0.8429530201342282, 0.8617449664429531]","[0.45989304812834225, 0.6451612903225806, 0.6182795698924731, 0.6505376344086021, 0.5483870967741935]","[[[50, 13, 5, 0, 0], [8, 9, 2, 15, 0], [1, 8, 9, 11, 0], [0, 0, 0, 18, 0], [1, 0, 0, 37, 0]], [[52, 11, 4, 0, 0], [17, 7, 9, 0, 0], [8, 4, 18, 0, 0], [0, 1, 1, 7, 9], [0, 0, 1, 1, 36]], [[49, 10, 8, 0, 0], [17, 7, 9, 0, 0], [4, 3, 22, 1, 0], [0, 1, 1, 1, 15], [0, 1, 1, 0, 36]], [[59, 6, 2, 0, 0], [15, 6, 12, 0, 0], [6, 1, 22, 1, 0], [0, 0, 0, 1, 17], [2, 1, 0, 2, 33]], [[54, 10, 3, 0, 1], [18, 8, 5, 0, 2], [10, 10, 7, 1, 1], [0, 2, 1, 2, 13], [2, 0, 1, 4, 31]]]","MLPClassifier(activation='logistic', hidden_layer_sizes=100, max_iter=300)"
2,AutoDataset,class5,100,LogisticRegression,931,0.6186894710254744,0.5435685124489679,0.6182795698924731,0.5645161290322581,0.008222957499520546,0.0383727548855001,"[0.6182795698924731, 0.6093959731543624, 0.6134228187919463, 0.6214765100671141, 0.6308724832214765]","[0.48128342245989303, 0.5645161290322581, 0.5645161290322581, 0.5752688172043011, 0.532258064516129]","[[[67, 0, 1, 0, 0], [24, 0, 1, 9, 0], [10, 4, 6, 6, 3], [1, 0, 0, 16, 1], [2, 0, 0, 35, 1]], [[62, 1, 3, 0, 1], [30, 0, 1, 0, 2], [23, 0, 6, 0, 1], [0, 5, 0, 0, 13], [0, 1, 0, 0, 37]], [[64, 1, 1, 0, 1], [28, 0, 2, 0, 3], [19, 2, 6, 0, 3], [1, 0, 0, 0, 17], [3, 0, 0, 0, 35]], [[66, 0, 0, 0, 1], [29, 1, 2, 0, 1], [21, 1, 5, 0, 3], [1, 0, 0, 0, 17], [3, 0, 0, 0, 35]], [[61, 6, 1, 0, 0], [28, 1, 2, 0, 2], [26, 1, 2, 0, 0], [3, 0, 0, 0, 15], [3, 0, 0, 0, 35]]]","LogisticRegression(C=0.01, l1_ratio=0.2, max_iter=400, penalty='elasticnet',
                   solver='saga')"
3,AutoDataset,class5,100,KNeighborsClassifier,931,0.7193905607274301,0.5135012362716347,0.7248322147651006,0.510752688172043,0.011265092355409144,0.04660259503799264,"[0.7298387096774194, 0.72751677852349, 0.7248322147651006, 0.7046979865771812, 0.7100671140939597]","[0.44385026737967914, 0.5698924731182796, 0.510752688172043, 0.5376344086021505, 0.5053763440860215]","[[[48, 15, 5, 0, 0], [8, 8, 2, 16, 0], [4, 8, 8, 8, 1], [0, 0, 0, 18, 0], [1, 0, 0, 36, 1]], [[51, 9, 6, 1, 0], [20, 8, 5, 0, 0], [16, 4, 9, 0, 1], [0, 5, 0, 6, 7], [1, 0, 2, 3, 32]], [[45, 15, 7, 0, 0], [15, 10, 8, 0, 0], [12, 9, 7, 1, 1], [0, 2, 2, 2, 12], [1, 1, 2, 3, 31]], [[53, 10, 4, 0, 0], [18, 7, 6, 2, 0], [12, 7, 6, 1, 4], [0, 1, 1, 1, 15], [1, 1, 1, 2, 33]], [[50, 10, 8, 0, 0], [20, 7, 5, 0, 1], [12, 7, 9, 0, 1], [1, 0, 2, 1, 14], [1, 0, 5, 5, 27]]]",KNeighborsClassifier()
4,AutoDataset,class5,100,ExtraTreeClassifier,931,0.9983885400880421,0.4383014202748548,0.9973154362416108,0.42473118279569894,0.0014710556447074374,0.045091193268361064,"[0.9973118279569892, 1.0, 0.9973154362416108, 0.9973154362416108, 1.0]","[0.37967914438502676, 0.42473118279569894, 0.41935483870967744, 0.4838709677419355, 0.4838709677419355]","[[[39, 19, 5, 1, 4], [9, 5, 10, 10, 0], [7, 5, 7, 6, 4], [0, 0, 3, 9, 6], [5, 1, 3, 18, 11]], [[34, 14, 13, 0, 6], [14, 6, 8, 0, 5], [13, 3, 11, 2, 1], [2, 3, 1, 2, 10], [2, 2, 2, 6, 26]], [[34, 12, 15, 0, 6], [10, 8, 10, 1, 4], [10, 7, 10, 0, 3], [4, 2, 2, 4, 6], [3, 2, 3, 8, 22]], [[47, 7, 10, 1, 2], [14, 7, 8, 2, 2], [9, 6, 6, 2, 7], [0, 2, 3, 3, 10], [5, 0, 4, 2, 27]], [[42, 15, 7, 0, 4], [12, 9, 9, 0, 3], [7, 2, 13, 1, 6], [4, 1, 2, 1, 10], [4, 1, 4, 4, 25]]]",ExtraTreeClassifier()
5,AutoDataset,class5,100,RandomForestClassifier,931,0.9983885400880421,0.5521706629866022,0.9973154362416108,0.553763440860215,0.0014710556447074374,0.04848453172364522,"[0.9973118279569892, 1.0, 0.9973154362416108, 0.9973154362416108, 1.0]","[0.48128342245989303, 0.553763440860215, 0.553763440860215, 0.6182795698924731, 0.553763440860215]","[[[61, 7, 0, 0, 0], [20, 1, 2, 10, 1], [7, 3, 9, 6, 4], [1, 0, 0, 17, 0], [4, 0, 0, 32, 2]], [[59, 5, 3, 0, 0], [28, 0, 5, 0, 0], [22, 1, 6, 0, 1], [0, 1, 0, 2, 15], [1, 0, 1, 0, 36]], [[58, 1, 8, 0, 0], [27, 1, 5, 0, 0], [17, 1, 9, 0, 3], [1, 0, 1, 0, 16], [1, 1, 0, 1, 35]], [[67, 0, 0, 0, 0], [26, 1, 5, 0, 1], [14, 1, 10, 0, 5], [1, 1, 0, 0, 16], [1, 0, 0, 0, 37]], [[62, 3, 3, 0, 0], [28, 2, 1, 0, 2], [21, 2, 5, 0, 1], [3, 0, 2, 0, 13], [1, 0, 3, 0, 34]]]",RandomForestClassifier()
6,AutoDataset,class5,100,LinearSVC,931,0.8012975391498882,0.5672704272324764,0.8013422818791947,0.6129032258064516,0.02583694076066313,0.08735736743257823,"[0.8333333333333334, 0.8120805369127517, 0.8013422818791947, 0.7624161073825504, 0.7973154362416107]","[0.4385026737967914, 0.6129032258064516, 0.6451612903225806, 0.6236559139784946, 0.5161290322580645]","[[[53, 8, 7, 0, 0], [11, 3, 2, 18, 0], [5, 4, 9, 11, 0], [0, 0, 0, 17, 1], [1, 0, 1, 36, 0]], [[55, 6, 5, 1, 0], [18, 5, 10, 0, 0], [11, 1, 18, 0, 0], [1, 1, 4, 5, 7], [1, 1, 1, 4, 31]], [[53, 6, 7, 1, 0], [23, 2, 8, 0, 0], [4, 0, 24, 1, 1], [1, 1, 0, 3, 13], [0, 0, 0, 0, 38]], [[47, 13, 7, 0, 0], [11, 13, 8, 0, 1], [3, 4, 23, 0, 0], [0, 0, 1, 2, 15], [2, 1, 0, 4, 31]], [[52, 5, 10, 0, 1], [20, 0, 13, 0, 0], [7, 2, 19, 1, 0], [0, 1, 6, 0, 11], [2, 0, 10, 1, 25]]]",LinearSVC()
7,AutoDataset,class5,100,AdaBoostClassifier,931,0.6345453561376921,0.45544247024322926,0.6322147651006711,0.45698924731182794,0.0294420234133627,0.030103859541573547,"[0.6814516129032258, 0.6322147651006711, 0.6389261744966444, 0.6053691275167785, 0.614765100671141]","[0.4385026737967914, 0.5, 0.46236559139784944, 0.41935483870967744, 0.45698924731182794]","[[[47, 17, 4, 0, 0], [15, 4, 5, 6, 4], [4, 9, 8, 3, 5], [1, 0, 0, 3, 14], [0, 1, 1, 16, 20]], [[44, 7, 16, 0, 0], [16, 7, 10, 0, 0], [10, 4, 16, 0, 0], [0, 1, 4, 2, 11], [0, 0, 4, 10, 24]], [[37, 16, 14, 0, 0], [13, 10, 10, 0, 0], [13, 5, 10, 0, 2], [0, 1, 3, 2, 12], [0, 4, 3, 4, 27]], [[38, 22, 6, 1, 0], [14, 8, 10, 0, 1], [10, 4, 11, 3, 2], [0, 1, 4, 3, 10], [0, 0, 4, 16, 18]], [[39, 24, 5, 0, 0], [16, 7, 9, 0, 1], [7, 9, 10, 0, 3], [2, 0, 3, 4, 9], [1, 1, 6, 5, 25]]]",AdaBoostClassifier(n_estimators=100)
8,AutoDataset,class5,100,GradientBoostingClassifier,931,0.9983885400880421,0.5349836122132137,0.9973154362416108,0.5483870967741935,0.0014710556447074374,0.06089153080622403,"[0.9973118279569892, 1.0, 0.9973154362416108, 0.9973154362416108, 1.0]","[0.46524064171123, 0.5483870967741935, 0.5806451612903226, 0.6021505376344086, 0.478494623655914]","[[[54, 12, 2, 0, 0], [14, 6, 1, 13, 0], [4, 9, 6, 9, 1], [0, 0, 0, 18, 0], [1, 0, 0, 34, 3]], [[49, 12, 5, 0, 1], [26, 3, 4, 0, 0], [10, 7, 12, 0, 1], [0, 1, 1, 5, 11], [1, 0, 2, 2, 33]], [[52, 3, 10, 1, 1], [18, 5, 10, 0, 0], [8, 5, 17, 0, 0], [0, 2, 1, 0, 15], [0, 0, 2, 2, 34]], [[61, 4, 2, 0, 0], [17, 5, 10, 0, 1], [10, 2, 12, 0, 6], [1, 0, 3, 0, 14], [1, 0, 1, 2, 34]], [[52, 11, 5, 0, 0], [21, 5, 5, 0, 2], [15, 8, 5, 0, 1], [2, 2, 2, 0, 12], [0, 0, 5, 6, 27]]]",GradientBoostingClassifier()
9,AutoDataset,class5,100,VotingClassifier,931,0.8952742296312334,0.571565752400667,0.9006711409395973,0.6129032258064516,0.014042757418946814,0.08924285011847638,"[0.896505376344086, 0.9006711409395973, 0.8711409395973154, 0.9073825503355705, 0.9006711409395973]","[0.44385026737967914, 0.6129032258064516, 0.6236559139784946, 0.6612903225806451, 0.5161290322580645]","[[[50, 13, 5, 0, 0], [13, 5, 2, 14, 0], [3, 7, 10, 9, 0], [0, 0, 0, 18, 0], [1, 0, 0, 37, 0]], [[52, 7, 8, 0, 0], [20, 6, 7, 0, 0], [12, 1, 17, 0, 0], [0, 3, 1, 5, 9], [1, 0, 1, 2, 34]], [[54, 7, 6, 0, 0], [21, 7, 5, 0, 0], [8, 2, 20, 0, 0], [1, 1, 0, 0, 16], [1, 2, 0, 0, 35]], [[64, 2, 1, 0, 0], [19, 4, 9, 1, 0], [8, 0, 22, 0, 0], [0, 0, 0, 1, 17], [2, 1, 0, 3, 32]], [[54, 8, 5, 0, 1], [24, 3, 4, 0, 2], [13, 5, 10, 1, 0], [1, 1, 4, 0, 12], [2, 0, 5, 2, 29]]]","VotingClassifier(estimators=[('mlp',
                              MLPClassifier(activation='logistic',
                                            hidden_layer_sizes=100,
                                            max_iter=300)),
                             ('svc', LinearSVC()),
                             ('rfc', RandomForestClassifier())])"
